Provider,Total_Inpatient_Claims,Total_Claim_Amt,Avg_Claim_Amt,Claim_Amt_Std,Total_Deductible_Amt,Patient_Risk_Profile,Avg_PartA_Coverage,Avg_Alzheimer_Risk,Avg_HeartFailure_Risk,Avg_KidneyDisease_Risk,Avg_Cancer_Risk,Avg_Annual_Reimbursement,PotentialFraud
PRV52647,7,50000,7142.857142857143,3891.3824205360675,7476.0,2.5714285714285716,12.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.2857142857142857,21145.714285714286,No
PRV52651,3,33000,11000.0,10583.005244258362,3204.0,2.6666666666666665,12.0,0.6666666666666666,1.0,1.0,0.0,24343.333333333332,No
PRV52653,4,68000,17000.0,8869.42313043338,4272.0,2.5,12.0,0.25,0.5,0.75,0.5,29500.0,No
PRV52654,58,453700,7822.413793103448,5218.827020978385,59808.0,2.5,12.0,0.6206896551724138,0.7758620689655172,0.6896551724137931,0.13793103448275862,17078.44827586207,No
PRV52662,2,11000,5500.0,2121.3203435596424,2136.0,1.0,12.0,0.5,0.0,0.5,0.0,6570.0,No
PRV52684,5,66000,13200.0,13953.4941860453,5340.0,1.6,12.0,0.2,0.4,0.4,0.4,13200.0,No
PRV52687,6,56000,9333.333333333334,6831.300510639732,6408.0,1.8333333333333333,12.0,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.6666666666666666,14505.0,No
PRV52688,6,99000,16500.0,21510.46257057249,6408.0,1.6666666666666667,12.0,0.6666666666666666,0.5,0.5,0.0,22393.333333333332,No
PRV52691,3,20000,6666.666666666667,3785.9388972001825,3204.0,0.6666666666666666,12.0,0.3333333333333333,0.3333333333333333,0.0,0.0,6933.333333333333,No
PRV52696,3,96000,32000.0,21931.712199461308,3204.0,1.6666666666666667,12.0,0.0,0.3333333333333333,0.6666666666666666,0.0,34463.333333333336,No
PRV52698,1,7000,7000.0,0.0,1068.0,1.0,12.0,0.0,1.0,0.0,0.0,7000.0,No
PRV52699,1,9000,9000.0,0.0,1068.0,4.0,12.0,1.0,1.0,1.0,0.0,9300.0,No
PRV52706,2,25000,12500.0,10606.601717798212,2136.0,3.0,12.0,0.5,1.0,1.0,0.0,12500.0,No
PRV52708,5,32000,6400.0,4277.849927241487,5340.0,2.2,12.0,0.8,0.4,0.6,0.4,9666.0,No
PRV52717,20,185000,9250.0,9013.878188659974,21360.0,2.05,12.0,0.55,0.85,0.4,0.2,11525.0,No
PRV52722,9,76000,8444.444444444445,5027.701042999452,9612.0,2.2222222222222223,12.0,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.0,13040.0,No
PRV52723,18,169000,9388.888888888889,9299.834842865499,19224.0,2.2777777777777777,12.0,0.5,0.6111111111111112,0.7222222222222222,0.16666666666666666,15556.111111111111,No
PRV52787,11,67000,6090.909090909091,2343.2688900143517,11748.0,2.6363636363636362,12.0,0.45454545454545453,0.8181818181818182,0.6363636363636364,0.45454545454545453,10290.0,No
PRV52803,2,9000,4500.0,2121.3203435596424,2136.0,3.0,12.0,0.5,1.0,0.5,0.5,15505.0,No
PRV52804,1,36000,36000.0,0.0,1068.0,0.0,12.0,0.0,0.0,0.0,0.0,36130.0,No
PRV52806,2,16000,8000.0,2828.42712474619,2136.0,1.5,12.0,0.5,0.5,0.5,0.0,10300.0,No
PRV52807,2,17000,8500.0,707.1067811865476,2136.0,3.5,12.0,1.0,1.0,1.0,0.0,14000.0,No
PRV52808,4,31000,7750.0,3304.0379335998346,4272.0,2.5,9.0,0.25,0.75,0.5,0.5,10837.5,No
PRV52810,6,76000,12666.666666666666,9973.297682645729,6408.0,2.3333333333333335,10.0,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,13866.666666666666,No
PRV52813,17,142000,8352.941176470587,6412.304348580433,14952.0,2.235294117647059,12.0,0.4117647058823529,0.7647058823529411,0.5294117647058824,0.23529411764705882,15901.176470588236,No
PRV52814,2,6000,3000.0,0.0,2136.0,4.0,12.0,1.0,1.0,1.0,0.5,22025.0,No
PRV52815,26,390000,15000.0,25623.426780975256,27768.0,2.423076923076923,12.0,0.46153846153846156,0.8076923076923077,0.6153846153846154,0.23076923076923078,20400.384615384617,Yes
PRV52816,1,3000,3000.0,0.0,1068.0,3.0,12.0,1.0,1.0,1.0,0.0,20010.0,No
PRV52821,173,1661000,9601.156069364162,8557.425637389682,179424.0,2.2369942196531793,12.0,0.47398843930635837,0.7167630057803468,0.5895953757225434,0.21965317919075145,17518.26589595376,Yes
PRV52823,7,46000,6571.428571428572,4825.527358301296,7476.0,2.2857142857142856,12.0,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.0,14215.714285714286,No
PRV52828,23,212000,9217.391304347826,8559.718143931921,24564.0,2.0869565217391304,12.0,0.4782608695652174,0.782608695652174,0.5652173913043478,0.0,12901.739130434782,Yes
PRV52829,6,40000,6666.666666666667,3141.1250638372658,6408.0,1.6666666666666667,12.0,0.16666666666666666,0.5,0.5,0.16666666666666666,10563.333333333334,No
PRV52831,20,246000,12300.0,12892.674378560057,19224.0,2.35,12.0,0.65,0.7,0.65,0.2,18266.0,No
PRV52833,4,26000,6500.0,3415.650255319866,4272.0,2.0,12.0,0.75,0.75,0.5,0.0,18652.5,No
PRV52835,11,128000,11636.363636363636,8249.517892249549,11748.0,2.4545454545454546,12.0,0.6363636363636364,0.7272727272727273,0.6363636363636364,0.18181818181818182,12856.363636363636,No
PRV52836,5,51000,10200.0,10825.894882179487,4272.0,2.6,12.0,0.6,0.8,0.8,0.0,15674.0,No
PRV52837,2,22000,11000.0,5656.85424949238,2136.0,0.5,12.0,0.0,0.0,0.5,0.0,11000.0,No
PRV52841,1,13000,13000.0,0.0,1068.0,3.0,12.0,1.0,1.0,0.0,1.0,13000.0,No
PRV52842,24,286000,11916.666666666666,13529.08836115937,25632.0,2.0416666666666665,12.0,0.375,0.7916666666666666,0.5833333333333334,0.125,16627.5,No
PRV52843,47,543000,11553.191489361701,10568.22248769826,50196.0,2.0,11.74468085106383,0.3829787234042553,0.7021276595744681,0.6382978723404256,0.0851063829787234,18215.31914893617,Yes
PRV52844,2,13000,6500.0,2121.3203435596424,2136.0,2.0,12.0,0.0,1.0,0.5,0.0,6500.0,No
PRV52845,8,218000,27250.0,41084.407887038746,8544.0,1.875,12.0,0.5,0.625,0.375,0.25,34875.0,No
PRV52846,175,2099830,11999.028571428571,12209.785206875242,185832.0,2.257142857142857,11.977142857142857,0.5657142857142857,0.7314285714285714,0.5714285714285714,0.15428571428571428,17207.82857142857,Yes
PRV52847,62,611000,9854.838709677419,10202.614216895829,58740.0,2.2903225806451615,12.0,0.5645161290322581,0.7419354838709677,0.5483870967741935,0.16129032258064516,26069.032258064515,Yes
PRV52849,2,43000,21500.0,10606.601717798212,2136.0,2.0,12.0,0.5,1.0,0.5,0.0,58015.0,No
PRV52850,1,16000,16000.0,0.0,1068.0,2.0,12.0,0.0,0.0,1.0,0.0,16350.0,No
PRV52851,8,61000,7625.0,4718.883039751795,8544.0,3.0,12.0,0.75,0.875,0.75,0.375,15645.0,No
PRV52855,3,25000,8333.333333333334,3055.050463303893,3204.0,3.0,12.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,14040.0,No
PRV52857,6,54000,9000.0,7949.8427657407165,5340.0,2.6666666666666665,12.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,18733.333333333332,No
PRV52858,14,143000,10214.285714285714,7982.467050967402,14952.0,2.2142857142857144,12.0,0.5,0.9285714285714286,0.5714285714285714,0.07142857142857142,17455.714285714286,No
PRV52862,56,431000,7696.428571428572,6993.2945620193095,58740.0,2.125,11.785714285714286,0.32142857142857145,0.7321428571428571,0.5178571428571429,0.23214285714285715,15417.67857142857,No
PRV52865,6,70000,11666.666666666666,13618.614711734328,6408.0,2.5,12.0,0.5,0.6666666666666666,0.6666666666666666,0.16666666666666666,13683.333333333334,No
PRV52868,42,413000,9833.333333333334,8590.73995696122,44856.0,2.1904761904761907,12.0,0.38095238095238093,0.7142857142857143,0.5476190476190477,0.21428571428571427,25023.571428571428,Yes
PRV52869,7,82000,11714.285714285714,12378.937564997057,7476.0,1.4285714285714286,10.285714285714286,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,23397.14285714286,No
PRV52870,35,290300,8294.285714285714,8708.107880426314,36312.0,2.3714285714285714,11.314285714285715,0.5428571428571428,0.7714285714285715,0.7428571428571429,0.14285714285714285,18975.714285714286,Yes
PRV52876,18,178000,9888.888888888889,10174.298003758346,18156.0,2.7222222222222223,12.0,0.6666666666666666,0.7222222222222222,0.7222222222222222,0.2777777777777778,21722.777777777777,No
PRV52880,3,18000,6000.0,4358.898943540674,3204.0,1.0,12.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,6026.666666666667,No
PRV52881,20,142500,7125.0,6605.171418947748,20292.0,2.5,12.0,0.6,0.75,0.75,0.15,11127.5,No
PRV52887,23,259010,11261.304347826086,9371.644031743177,24564.0,2.739130434782609,12.0,0.6521739130434783,0.7391304347826086,0.6521739130434783,0.34782608695652173,18269.130434782608,Yes
PRV52889,31,229000,7387.096774193548,5919.89537832575,32040.0,2.096774193548387,11.612903225806452,0.5483870967741935,0.6774193548387096,0.5483870967741935,0.12903225806451613,20777.41935483871,No
PRV52890,4,29000,7250.0,3774.917217635375,4272.0,2.0,12.0,0.5,0.5,0.5,0.0,11367.5,No
PRV52892,7,104000,14857.142857142857,16807.02800843119,7476.0,2.7142857142857144,12.0,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.42857142857142855,18681.428571428572,No
PRV52896,17,266000,15647.058823529413,15288.6443826398,18156.0,2.235294117647059,12.0,0.47058823529411764,0.6470588235294118,0.5882352941176471,0.29411764705882354,22680.0,No
PRV52898,48,513000,10687.5,11864.763224901655,51264.0,2.0208333333333335,12.0,0.5208333333333334,0.6666666666666666,0.4791666666666667,0.1875,17610.208333333332,No
PRV52902,21,128000,6095.238095238095,3360.1303829578087,21360.0,2.142857142857143,12.0,0.5714285714285714,0.6666666666666666,0.5238095238095238,0.14285714285714285,10771.904761904761,No
PRV52903,167,1549580,9278.922155688622,8870.794169221768,174084.0,2.2994011976047903,12.0,0.49700598802395207,0.6946107784431138,0.6467065868263473,0.18562874251497005,16041.137724550897,Yes
PRV52904,1,10000,10000.0,0.0,1068.0,2.0,12.0,1.0,0.0,1.0,0.0,10000.0,No
PRV52910,10,149000,14900.0,17697.771360007766,10680.0,2.2,12.0,0.2,0.9,0.7,0.1,15810.0,No
PRV52912,1,13000,13000.0,0.0,1068.0,3.0,12.0,1.0,1.0,1.0,0.0,22000.0,No
PRV52916,6,64000,10666.666666666666,8310.63575586529,6408.0,2.5,12.0,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.5,13123.333333333334,No
PRV52918,13,108700,8361.538461538461,4523.925003345816,13884.0,1.8461538461538463,12.0,0.6153846153846154,0.6153846153846154,0.38461538461538464,0.15384615384615385,10262.307692307691,No
PRV52920,2,13000,6500.0,2121.3203435596424,2136.0,1.0,12.0,0.0,1.0,0.0,0.0,6860.0,No
PRV52921,3,13000,4333.333333333333,1154.7005383792516,3204.0,2.0,12.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,11136.666666666666,No
PRV52922,7,40000,5714.285714285715,2690.370836538197,7476.0,2.5714285714285716,11.285714285714286,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.14285714285714285,11457.142857142857,No
PRV52924,3,36000,12000.0,5567.764362830022,3204.0,2.3333333333333335,12.0,1.0,0.3333333333333333,0.6666666666666666,0.0,12333.333333333334,No
PRV52925,4,29000,7250.0,2217.355782608345,4272.0,2.75,12.0,0.75,1.0,0.5,0.25,8000.0,No
PRV52926,4,51000,12750.0,15326.991442115008,4272.0,3.25,12.0,0.5,1.0,0.75,0.25,17062.5,No
PRV52933,4,68000,17000.0,11135.528725660044,3204.0,1.5,12.0,0.5,0.0,0.5,0.0,34100.0,Yes
PRV52936,4,24000,6000.0,2943.920288775949,4272.0,3.0,12.0,0.75,1.0,0.5,0.25,12587.5,No
PRV52970,1,4000,4000.0,0.0,1068.0,3.0,12.0,1.0,1.0,1.0,0.0,41600.0,No
PRV52971,3,15000,5000.0,2645.7513110645905,3204.0,1.6666666666666667,12.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,5083.333333333333,No
PRV52972,17,220000,12941.176470588236,13566.828057044571,18156.0,2.5294117647058822,12.0,0.5294117647058824,0.9411764705882353,0.6470588235294118,0.29411764705882354,27387.647058823528,No
PRV52976,4,29000,7250.0,5188.127472091127,4272.0,2.0,12.0,0.5,0.75,0.5,0.0,9535.0,No
PRV52978,5,59000,11800.0,7661.592523751182,5340.0,2.2,12.0,0.6,0.8,0.6,0.0,25028.0,No
PRV52979,6,68000,11333.333333333334,6742.897497861485,6408.0,2.0,12.0,0.5,0.6666666666666666,0.5,0.16666666666666666,11430.0,No
PRV52985,121,1361000,11247.933884297521,11348.480802685688,126024.0,2.553719008264463,11.702479338842975,0.5206611570247934,0.7355371900826446,0.6859504132231405,0.256198347107438,23132.561983471074,Yes
PRV52986,9,124000,13777.777777777777,7996.527023930104,9612.0,2.7777777777777777,11.333333333333334,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.2222222222222222,23505.555555555555,No
PRV52989,70,860000,12285.714285714286,13397.104226522784,74760.0,2.557142857142857,12.0,0.5285714285714286,0.8428571428571429,0.6857142857142857,0.17142857142857143,23524.0,Yes
PRV52990,22,190000,8636.363636363636,6637.16415737535,23496.0,2.6363636363636362,12.0,0.6818181818181818,0.7272727272727273,0.5909090909090909,0.3181818181818182,23228.636363636364,Yes
PRV52991,8,87000,10875.0,11025.133624068754,8544.0,1.5,12.0,0.25,0.5,0.5,0.25,17215.0,No
PRV52998,15,147300,9820.0,11302.983171332628,14952.0,2.2,12.0,0.26666666666666666,0.8,0.6666666666666666,0.3333333333333333,26101.333333333332,No
PRV52999,8,57000,7125.0,5914.570386523678,8544.0,2.75,12.0,0.75,0.75,0.625,0.375,13192.5,No
PRV53005,16,160200,10012.5,10576.822144040558,16020.0,2.75,12.0,0.4375,1.0,0.6875,0.125,14254.375,Yes
PRV53007,37,385000,10405.405405405405,12446.461923551384,38448.0,2.4594594594594597,12.0,0.5405405405405406,0.6756756756756757,0.5945945945945946,0.24324324324324326,18886.486486486487,Yes
PRV53008,39,351000,9000.0,6117.274935098057,39516.0,2.3333333333333335,12.0,0.46153846153846156,0.7435897435897436,0.6410256410256411,0.23076923076923078,13573.076923076924,Yes
PRV53009,5,31000,6200.0,5848.076606885378,5340.0,2.8,12.0,0.8,1.0,0.6,0.2,6578.0,No
PRV53021,18,213000,11833.333333333334,9313.178518510587,19224.0,2.1666666666666665,12.0,0.6111111111111112,0.5,0.5555555555555556,0.2777777777777778,21791.666666666668,Yes
PRV53024,2,10000,5000.0,1414.213562373095,2136.0,1.0,12.0,0.5,0.0,0.0,0.5,5000.0,No
PRV53029,4,38000,9500.0,8062.25774829855,4272.0,2.25,12.0,0.5,1.0,0.75,0.0,14012.5,No
PRV53032,5,44000,8800.0,6016.643582596529,4272.0,3.0,12.0,1.0,0.8,0.4,0.4,14852.0,No
PRV53033,2,75000,37500.0,50204.581464244875,2136.0,2.0,12.0,0.0,1.0,1.0,0.0,75200.0,No
PRV53040,5,51000,10200.0,2167.94833886788,5340.0,1.4,12.0,0.0,0.6,0.4,0.2,10682.0,No
PRV53050,2,3000,1500.0,2121.3203435596424,2136.0,3.0,12.0,0.5,1.0,1.0,0.0,3500.0,No
PRV53052,1,4000,4000.0,0.0,1068.0,1.0,12.0,0.0,1.0,0.0,0.0,4150.0,No
PRV53061,1,9000,9000.0,0.0,1068.0,2.0,12.0,0.0,0.0,1.0,0.0,9000.0,No
PRV53063,2,7000,3500.0,707.1067811865476,2136.0,0.0,12.0,0.0,0.0,0.0,0.0,13600.0,No
PRV53070,12,111000,9250.0,11282.528730096572,12816.0,2.5833333333333335,12.0,0.5,0.75,0.5,0.25,20938.333333333332,No
PRV53091,4,19000,4750.0,2061.5528128088304,4272.0,2.5,12.0,0.75,0.75,0.75,0.25,11725.0,No
PRV53095,2,36000,18000.0,15556.349186104046,2136.0,2.5,12.0,1.0,0.5,0.5,0.0,29945.0,No
PRV53100,5,50000,10000.0,13546.217184144067,5340.0,1.6,12.0,0.8,0.6,0.2,0.0,12422.0,No
PRV53101,2,9000,4500.0,2121.3203435596424,2136.0,2.0,12.0,0.5,1.0,0.5,0.0,12500.0,No
PRV53103,7,77000,11000.0,10488.088481701516,7476.0,1.2857142857142858,12.0,0.0,0.5714285714285714,0.42857142857142855,0.0,11027.142857142857,No
PRV53104,28,239500,8553.57142857143,10478.672595566644,27768.0,2.392857142857143,12.0,0.35714285714285715,0.8214285714285714,0.6071428571428571,0.07142857142857142,25548.928571428572,No
PRV53106,4,18000,4500.0,2380.4761428476168,4272.0,2.5,12.0,0.75,0.75,1.0,0.0,15250.0,Yes
PRV53107,9,103000,11444.444444444445,8661.857640124188,9612.0,2.4444444444444446,12.0,0.4444444444444444,0.6666666666666666,0.5555555555555556,0.3333333333333333,16490.0,No
PRV53108,5,54000,10800.0,12111.977542911809,5340.0,0.8,12.0,0.0,0.2,0.6,0.0,11200.0,No
PRV53109,3,15800,5266.666666666667,4605.793453177566,3204.0,3.6666666666666665,12.0,1.0,1.0,1.0,0.0,17820.0,No
PRV53110,1,15000,15000.0,0.0,1068.0,3.0,12.0,0.0,1.0,1.0,1.0,15550.0,No
PRV53111,7,57000,8142.857142857143,3484.660262185848,7476.0,1.8571428571428572,12.0,0.42857142857142855,0.5714285714285714,0.7142857142857143,0.0,16101.42857142857,No
PRV53114,14,274000,19571.428571428572,25439.866611026348,12816.0,2.0714285714285716,12.0,0.5,0.6428571428571429,0.6428571428571429,0.14285714285714285,36698.57142857143,Yes
PRV53117,18,127000,7055.555555555556,3932.8514161404455,18156.0,1.7777777777777777,12.0,0.3888888888888889,0.6666666666666666,0.5555555555555556,0.0,11658.333333333334,No
PRV53119,3,24000,8000.0,8888.194417315588,3204.0,0.3333333333333333,12.0,0.0,0.3333333333333333,0.0,0.0,12966.666666666666,Yes
PRV53120,10,101000,10100.0,12896.59731178043,10680.0,1.5,10.8,0.3,0.6,0.4,0.0,12984.0,No
PRV53121,48,408000,8500.0,8807.636918328682,49128.0,2.4166666666666665,11.791666666666666,0.625,0.7708333333333334,0.5833333333333334,0.22916666666666666,15179.583333333334,Yes
PRV53124,20,169000,8450.0,7458.4815725736735,20292.0,3.0,12.0,0.55,0.9,0.85,0.45,14340.5,No
PRV53127,1,10000,10000.0,0.0,1068.0,2.0,12.0,1.0,0.0,1.0,0.0,10280.0,No
PRV53128,1,6000,6000.0,0.0,0.0,4.0,12.0,1.0,1.0,1.0,0.0,42000.0,No
PRV53129,3,75000,25000.0,28354.89375751565,3204.0,2.0,12.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,34666.666666666664,No
PRV53131,6,47000,7833.333333333333,4708.148963941844,6408.0,2.3333333333333335,12.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.16666666666666666,10303.333333333334,No
PRV53135,7,68000,9714.285714285714,5089.672082242814,7476.0,2.2857142857142856,12.0,0.42857142857142855,1.0,0.7142857142857143,0.0,28820.0,No
PRV53136,7,146000,20857.14285714286,20683.556846188807,7476.0,2.0,12.0,0.42857142857142855,0.7142857142857143,0.7142857142857143,0.14285714285714285,29094.285714285714,Yes
PRV53141,32,313000,9781.25,10136.915529470141,32040.0,2.0625,11.5,0.5,0.65625,0.40625,0.28125,16210.0,No
PRV53142,39,377000,9666.666666666666,7678.861392205341,40584.0,2.3333333333333335,12.0,0.5641025641025641,0.7435897435897436,0.5384615384615384,0.1282051282051282,19381.02564102564,Yes
PRV53143,4,64000,16000.0,5354.126134736337,3204.0,2.5,12.0,0.0,0.75,1.0,0.0,38650.0,No
PRV53144,4,30300,7575.0,6647.493261874485,3204.0,1.5,12.0,0.25,0.5,0.5,0.25,19732.5,No
PRV53153,6,116000,19333.333333333332,16120.3804752452,5340.0,1.6666666666666667,12.0,0.3333333333333333,0.5,0.8333333333333334,0.0,37066.666666666664,No
PRV53159,2,32000,16000.0,8485.28137423857,2136.0,2.0,12.0,0.5,1.0,0.5,0.0,16000.0,No
PRV53166,1,5000,5000.0,0.0,1068.0,1.0,12.0,1.0,0.0,0.0,0.0,5000.0,No
PRV53179,2,14000,7000.0,1414.213562373095,2136.0,2.5,12.0,0.5,1.0,0.5,0.0,12650.0,No
PRV53189,4,42000,10500.0,5066.228051190222,4272.0,2.0,12.0,0.0,0.75,0.5,0.75,18802.5,No
PRV53208,4,55000,13750.0,7410.5780251385695,4272.0,1.25,12.0,0.5,0.5,0.25,0.0,21360.0,Yes
PRV53210,3,21000,7000.0,5196.152422706632,3204.0,1.6666666666666667,12.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,12133.333333333334,No
PRV53220,5,110000,22000.0,13874.436925511607,5340.0,2.6,12.0,0.8,0.4,0.8,0.0,39440.0,No
PRV53225,49,415300,8475.510204081633,6414.843808576744,51264.0,2.36734693877551,12.0,0.5918367346938775,0.7142857142857143,0.5510204081632653,0.2653061224489796,14838.775510204081,No
PRV53226,19,150000,7894.736842105263,4188.5390829169555,20292.0,2.1052631578947367,12.0,0.631578947368421,0.631578947368421,0.47368421052631576,0.21052631578947367,15123.684210526315,No
PRV53233,13,96000,7384.615384615385,3863.039855227606,11748.0,2.230769230769231,11.23076923076923,0.6923076923076923,0.46153846153846156,0.7692307692307693,0.07692307692307693,14583.076923076924,No
PRV53236,9,96000,10666.666666666666,8602.325267042626,9612.0,2.4444444444444446,12.0,0.6666666666666666,0.6666666666666666,0.5555555555555556,0.1111111111111111,20870.0,No
PRV53238,9,98000,10888.888888888889,10154.364141151877,9612.0,2.2222222222222223,12.0,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.2222222222222222,20226.666666666668,No
PRV53239,19,197000,10368.421052631578,8407.738012065562,20292.0,2.3157894736842106,12.0,0.47368421052631576,0.631578947368421,0.631578947368421,0.21052631578947367,14283.157894736842,No
PRV53240,1,3000,3000.0,0.0,1068.0,3.0,12.0,1.0,1.0,1.0,0.0,20150.0,No
PRV53242,105,1142000,10876.190476190477,10716.35633227512,112140.0,2.533333333333333,11.885714285714286,0.5142857142857142,0.8095238095238095,0.5904761904761905,0.2761904761904762,18409.714285714286,Yes
PRV53243,9,100000,11111.111111111111,6660.413734229362,9612.0,1.7777777777777777,12.0,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.1111111111111111,15928.888888888889,No
PRV53244,42,341500,8130.952380952381,7982.9845905705515,44856.0,2.619047619047619,12.0,0.6666666666666666,0.7142857142857143,0.7857142857142857,0.21428571428571427,11915.0,No
PRV53245,16,176000,11000.0,9430.447143870397,17088.0,2.6875,12.0,0.5625,0.8125,0.5625,0.25,19310.0,Yes
